;index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rf__max_depth;param_rf__min_samples_leaf;param_rf__min_samples_split;param_rf__n_estimators;split0_test_metrica;split1_test_metrica;split2_test_metrica;split3_test_metrica;split4_test_metrica;mean_test_metrica;std_test_metrica;rank_test_metrica;split0_train_metrica;split1_train_metrica;split2_train_metrica;split3_train_metrica;split4_train_metrica;mean_train_metrica;std_train_metrica;split0_test_meae;split1_test_meae;split2_test_meae;split3_test_meae;split4_test_meae;mean_test_meae;std_test_meae;rank_test_meae;split0_train_meae;split1_train_meae;split2_train_meae;split3_train_meae;split4_train_meae;mean_train_meae;std_train_meae;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_train_r2;split1_train_r2;split2_train_r2;split3_train_r2;split4_train_r2;mean_train_r2;std_train_r2;split0_test_rmse;split1_test_rmse;split2_test_rmse;split3_test_rmse;split4_test_rmse;mean_test_rmse;std_test_rmse;rank_test_rmse;split0_train_rmse;split1_train_rmse;split2_train_rmse;split3_train_rmse;split4_train_rmse;mean_train_rmse;std_train_rmse;split0_test_mape;split1_test_mape;split2_test_mape;split3_test_mape;split4_test_mape;mean_test_mape;std_test_mape;rank_test_mape;split0_train_mape;split1_train_mape;split2_train_mape;split3_train_mape;split4_train_mape;mean_train_mape;std_train_mape;escenario;param_gbt__max_depth;param_gbt__min_samples_leaf;param_gbt__min_samples_split;param_gbt__n_estimators;param_xgb__learning_rate;param_xgb__max_depth;param_xgb__reg_alpha;param_rnn__alpha;param_rnn__hidden_layer_sizes;param_rnn__learning_rate_init;param_rnn__max_iter
18;18;3,029840326309204;0,0194377918450921;0,026527261734008788;0,0005521870152723503;6;4;4;100;-187609010,37978122;-188712088,08006647;-164107060,25377777;-180901967,16145766;-166976490,04702583;-177661323,18442178;10290397,09115693;85;-169645215,11683828;-171423191,5602233;-163996430,67719412;-165449475,64941245;-167792224,10026923;-167661307,42078745;2699197,0114295264;187609010,37978122;188712088,08006647;164107060,25377777;180901967,16145766;166976490,04702583;177661323,18442178;10290397,09115693;22;169645215,11683828;171423191,5602233;163996430,67719412;165449475,64941245;167792224,10026923;167661307,42078745;2699197,0114295264;0,433103045040682;0,45423685059302665;0,46871248888393047;0,5279465840571438;0,43939437380896196;0,46467866847674894;0,03395422790141448;97;0,6060683763532285;0,59893874400838;0,6115763989556419;0,5924452160123692;0,607437078784512;0,6032931628228264;0,006784169273874772;1,935214057644689e+17;1,5365881128186966e+17;1,9875120914703722e+17;1,5941587291086547e+17;2,094100392823435e+17;1,8295146767731693e+17;2,224138202885287e+16;9;1,2441156064875774e+17;1,2915005227067424e+17;1,2107448580231997e+17;1,2889621517713987e+17;1,2257475333445976e+17;1,252214134466703e+17;3280123502524358,0;0,5187175773305538;0,5763821621088736;0,44245090503874024;0,4996163070779594;0,5240212470373976;0,5122376397187048;0,04318529638772342;16;0,44605143602880376;0,44980208654437714;0,44165783070092324;0,44633123576779343;0,44119128364781374;0,4450067745379423;0,003212909210515848;modelo_rf;;;;;;;;;;;
19;19;3,6382409572601317;0,02591540790396473;0,029100322723388673;0,000501088510810666;6;4;4;120;-185592017,2714718;-196586811,42542315;-166996228,1277928;-178889072,28572968;-161161576,38545084;-177845141,09917364;12715300,49654021;88;-169478784,17085326;-170490402,374853;-161816255,67663386;-163981937,609266;-168973712,8235981;-166948218,53104085;3411431,406780541;185592017,2714718;196586811,42542315;166996228,1277928;178889072,28572968;161161576,38545084;177845141,09917364;12715300,49654021;19;169478784,17085326;170490402,374853;161816255,67663386;163981937,609266;168973712,8235981;166948218,53104085;3411431,406780541;0,43258939687847797;0,4532972908377816;0,46660364092750173;0,5278436044789672;0,436156647894959;0,46329811620353745;0,03451593198203279;106;0,6059129805763485;0,5988514480590232;0,6118637796767254;0,5927886052241591;0,6057196552861208;0,6030272937644755;0,006571573823646753;1,9369674964936448e+17;1,5392334294780595e+17;1,9954011547831347e+17;1,5945064986362672e+17;2,1061946758480896e+17;1,8344606510478394e+17;2,2582559064699984e+16;1;1,2446063777270352e+17;1,2917816337902493e+17;1,209849071234211e+17;1,2878761242857365e+17;1,2311100561481853e+17;1,2530446526370834e+17;3203739810094495,0;0,5170963741437707;0,5777205455254154;0,4427004775239868;0,4988231769657668;0,5246439345260728;0,5121969017370025;0,04354512795498458;19;0,4471230891076314;0,44942061686588713;0,44039556041743416;0,44611088251730957;0,4412380156626576;0,444857632914184;0,0034795249356618456;modelo_rf;;;;;;;;;;;
20;20;4,5948505878448485;0,05651001724375389;0,03469414710998535;0,0022007091482384175;6;4;4;150;-191039250,19643113;-195363238,7688771;-166071777,3303274;-179253147,5366108;-158568009,6419989;-178059084,69484907;14092138,05853173;91;-171176737,740341;-171065488,62881026;-161689619,4235156;-165903388,09117025;-167631549,60559946;-167493356,69788727;3537170,797002769;191039250,19643113;195363238,7688771;166071777,3303274;179253147,5366108;158568009,6419989;178059084,69484907;14092138,05853173;16;171176737,740341;171065488,62881026;161689619,4235156;165903388,09117025;167631549,60559946;167493356,69788727;3537170,797002769;0,43629357199365204;0,45269759306396906;0,4676780093026306;0,5272055764871428;0,4423242205936748;0,46523979428821394;0,03275978379173805;89;0,6071374546771076;0,5988900411008548;0,6125636202602152;0,5914120339334269;0,6071456707510683;0,6034297641445345;0,007429901523924199;1,9243225674776176e+17;1,540921869731905e+17;1,9913820124325523e+17;1,5966611655833347e+17;2,083156169262095e+17;1,8272887568975008e+17;2,177178768765809e+16;18;1,2407392412824114e+17;1,291657356181895e+17;1,2076676167973082e+17;1,2922297679250237e+17;1,2266574325197018e+17;1,251790282941268e+17;3442479000439906,5;0,5174427711356377;0,5796471146393729;0,4425562541267233;0,5003138580695051;0,521404226698593;0,5122728449339664;0,043938190424294615;10;0,4462073188790182;0,4496952615563851;0,4405686961776544;0,4477485248797688;0,43931642308846763;0,44470724491625885;0,004063704254818923;modelo_rf;;;;;;;;;;;
21;21;3,130482578277588;0,0343389441323597;0,02600107192993164;0,0008890313871538666;6;4;5;100;-187609010,37978122;-188712088,08006647;-164107060,25377777;-180901967,16145766;-166976490,04702583;-177661323,18442178;10290397,09115693;85;-169645215,11683828;-171423191,5602233;-163996430,67719412;-165449475,64941245;-167792224,10026923;-167661307,42078745;2699197,0114295264;187609010,37978122;188712088,08006647;164107060,25377777;180901967,16145766;166976490,04702583;177661323,18442178;10290397,09115693;22;169645215,11683828;171423191,5602233;163996430,67719412;165449475,64941245;167792224,10026923;167661307,42078745;2699197,0114295264;0,433103045040682;0,45423685059302665;0,46871248888393047;0,5279465840571438;0,43939437380896196;0,46467866847674894;0,03395422790141448;97;0,6060683763532285;0,59893874400838;0,6115763989556419;0,5924452160123692;0,607437078784512;0,6032931628228264;0,006784169273874772;1,935214057644689e+17;1,5365881128186966e+17;1,9875120914703722e+17;1,5941587291086547e+17;2,094100392823435e+17;1,8295146767731693e+17;2,224138202885287e+16;9;1,2441156064875774e+17;1,2915005227067424e+17;1,2107448580231997e+17;1,2889621517713987e+17;1,2257475333445976e+17;1,252214134466703e+17;3280123502524358,0;0,5187175773305538;0,5763821621088736;0,44245090503874024;0,4996163070779594;0,5240212470373976;0,5122376397187048;0,04318529638772342;16;0,44605143602880376;0,44980208654437714;0,44165783070092324;0,44633123576779343;0,44119128364781374;0,4450067745379423;0,003212909210515848;modelo_rf;;;;;;;;;;;
22;22;3,743723726272583;0,049383856919638154;0,030406761169433593;0,003384933189609867;6;4;5;120;-185592017,2714718;-196586811,42542315;-166996228,1277928;-178889072,28572968;-161161576,38545084;-177845141,09917364;12715300,49654021;88;-169478784,17085326;-170490402,374853;-161816255,67663386;-163981937,609266;-168973712,8235981;-166948218,53104085;3411431,406780541;185592017,2714718;196586811,42542315;166996228,1277928;178889072,28572968;161161576,38545084;177845141,09917364;12715300,49654021;19;169478784,17085326;170490402,374853;161816255,67663386;163981937,609266;168973712,8235981;166948218,53104085;3411431,406780541;0,43258939687847797;0,4532972908377816;0,46660364092750173;0,5278436044789672;0,436156647894959;0,46329811620353745;0,03451593198203279;106;0,6059129805763485;0,5988514480590232;0,6118637796767254;0,5927886052241591;0,6057196552861208;0,6030272937644755;0,006571573823646753;1,9369674964936448e+17;1,5392334294780595e+17;1,9954011547831347e+17;1,5945064986362672e+17;2,1061946758480896e+17;1,8344606510478394e+17;2,2582559064699984e+16;1;1,2446063777270352e+17;1,2917816337902493e+17;1,209849071234211e+17;1,2878761242857365e+17;1,2311100561481853e+17;1,2530446526370834e+17;3203739810094495,0;0,5170963741437707;0,5777205455254154;0,4427004775239868;0,4988231769657668;0,5246439345260728;0,5121969017370025;0,04354512795498458;19;0,4471230891076314;0,44942061686588713;0,44039556041743416;0,44611088251730957;0,4412380156626576;0,444857632914184;0,0034795249356618456;modelo_rf;;;;;;;;;;;
23;23;4,627124547958374;0,07497886402085954;0,03503856658935547;0,004649390808260414;6;4;5;150;-191039250,19643113;-195363238,7688771;-166071777,3303274;-179253147,5366108;-158568009,6419989;-178059084,69484907;14092138,05853173;91;-171176737,740341;-171065488,62881026;-161689619,4235156;-165903388,09117025;-167631549,60559946;-167493356,69788727;3537170,797002769;191039250,19643113;195363238,7688771;166071777,3303274;179253147,5366108;158568009,6419989;178059084,69484907;14092138,05853173;16;171176737,740341;171065488,62881026;161689619,4235156;165903388,09117025;167631549,60559946;167493356,69788727;3537170,797002769;0,43629357199365204;0,45269759306396906;0,4676780093026306;0,5272055764871428;0,4423242205936748;0,46523979428821394;0,03275978379173805;89;0,6071374546771076;0,5988900411008548;0,6125636202602152;0,5914120339334269;0,6071456707510683;0,6034297641445345;0,007429901523924199;1,9243225674776176e+17;1,540921869731905e+17;1,9913820124325523e+17;1,5966611655833347e+17;2,083156169262095e+17;1,8272887568975008e+17;2,177178768765809e+16;18;1,2407392412824114e+17;1,291657356181895e+17;1,2076676167973082e+17;1,2922297679250237e+17;1,2266574325197018e+17;1,251790282941268e+17;3442479000439906,5;0,5174427711356377;0,5796471146393729;0,4425562541267233;0,5003138580695051;0,521404226698593;0,5122728449339664;0,043938190424294615;10;0,4462073188790182;0,4496952615563851;0,4405686961776544;0,4477485248797688;0,43931642308846763;0,44470724491625885;0,004063704254818923;modelo_rf;;;;;;;;;;;
24;24;3,0938815116882323;0,08937365013392248;0,02696995735168457;0,0012682924862952318;6;4;6;100;-187609010,37978122;-188712088,08006647;-164107060,25377777;-180901967,16145766;-166976490,04702583;-177661323,18442178;10290397,09115693;85;-169645215,11683828;-171423191,5602233;-163996430,67719412;-165449475,64941245;-167792224,10026923;-167661307,42078745;2699197,0114295264;187609010,37978122;188712088,08006647;164107060,25377777;180901967,16145766;166976490,04702583;177661323,18442178;10290397,09115693;22;169645215,11683828;171423191,5602233;163996430,67719412;165449475,64941245;167792224,10026923;167661307,42078745;2699197,0114295264;0,433103045040682;0,45423685059302665;0,46871248888393047;0,5279465840571438;0,43939437380896196;0,46467866847674894;0,03395422790141448;97;0,6060683763532285;0,59893874400838;0,6115763989556419;0,5924452160123692;0,607437078784512;0,6032931628228264;0,006784169273874772;1,935214057644689e+17;1,5365881128186966e+17;1,9875120914703722e+17;1,5941587291086547e+17;2,094100392823435e+17;1,8295146767731693e+17;2,224138202885287e+16;9;1,2441156064875774e+17;1,2915005227067424e+17;1,2107448580231997e+17;1,2889621517713987e+17;1,2257475333445976e+17;1,252214134466703e+17;3280123502524358,0;0,5187175773305538;0,5763821621088736;0,44245090503874024;0,4996163070779594;0,5240212470373976;0,5122376397187048;0,04318529638772342;16;0,44605143602880376;0,44980208654437714;0,44165783070092324;0,44633123576779343;0,44119128364781374;0,4450067745379423;0,003212909210515848;modelo_rf;;;;;;;;;;;
25;25;3,736065721511841;0,08800923811547388;0,02964334487915039;0,002464262450788654;6;4;6;120;-185592017,2714718;-196586811,42542315;-166996228,1277928;-178889072,28572968;-161161576,38545084;-177845141,09917364;12715300,49654021;88;-169478784,17085326;-170490402,374853;-161816255,67663386;-163981937,609266;-168973712,8235981;-166948218,53104085;3411431,406780541;185592017,2714718;196586811,42542315;166996228,1277928;178889072,28572968;161161576,38545084;177845141,09917364;12715300,49654021;19;169478784,17085326;170490402,374853;161816255,67663386;163981937,609266;168973712,8235981;166948218,53104085;3411431,406780541;0,43258939687847797;0,4532972908377816;0,46660364092750173;0,5278436044789672;0,436156647894959;0,46329811620353745;0,03451593198203279;106;0,6059129805763485;0,5988514480590232;0,6118637796767254;0,5927886052241591;0,6057196552861208;0,6030272937644755;0,006571573823646753;1,9369674964936448e+17;1,5392334294780595e+17;1,9954011547831347e+17;1,5945064986362672e+17;2,1061946758480896e+17;1,8344606510478394e+17;2,2582559064699984e+16;1;1,2446063777270352e+17;1,2917816337902493e+17;1,209849071234211e+17;1,2878761242857365e+17;1,2311100561481853e+17;1,2530446526370834e+17;3203739810094495,0;0,5170963741437707;0,5777205455254154;0,4427004775239868;0,4988231769657668;0,5246439345260728;0,5121969017370025;0,04354512795498458;19;0,4471230891076314;0,44942061686588713;0,44039556041743416;0,44611088251730957;0,4412380156626576;0,444857632914184;0,0034795249356618456;modelo_rf;;;;;;;;;;;
26;26;4,594296455383301;0,06969341501787599;0,03277912139892578;0,0004858717617001913;6;4;6;150;-191039250,19643113;-195363238,7688771;-166071777,3303274;-179253147,5366108;-158568009,6419989;-178059084,69484907;14092138,05853173;91;-171176737,740341;-171065488,62881026;-161689619,4235156;-165903388,09117025;-167631549,60559946;-167493356,69788727;3537170,797002769;191039250,19643113;195363238,7688771;166071777,3303274;179253147,5366108;158568009,6419989;178059084,69484907;14092138,05853173;16;171176737,740341;171065488,62881026;161689619,4235156;165903388,09117025;167631549,60559946;167493356,69788727;3537170,797002769;0,43629357199365204;0,45269759306396906;0,4676780093026306;0,5272055764871428;0,4423242205936748;0,46523979428821394;0,03275978379173805;89;0,6071374546771076;0,5988900411008548;0,6125636202602152;0,5914120339334269;0,6071456707510683;0,6034297641445345;0,007429901523924199;1,9243225674776176e+17;1,540921869731905e+17;1,9913820124325523e+17;1,5966611655833347e+17;2,083156169262095e+17;1,8272887568975008e+17;2,177178768765809e+16;18;1,2407392412824114e+17;1,291657356181895e+17;1,2076676167973082e+17;1,2922297679250237e+17;1,2266574325197018e+17;1,251790282941268e+17;3442479000439906,5;0,5174427711356377;0,5796471146393729;0,4425562541267233;0,5003138580695051;0,521404226698593;0,5122728449339664;0,043938190424294615;10;0,4462073188790182;0,4496952615563851;0,4405686961776544;0,4477485248797688;0,43931642308846763;0,44470724491625885;0,004063704254818923;modelo_rf;;;;;;;;;;;
27;27;3,6376548767089845;0,033498876975376894;0,026534557342529297;0,0006704002992330545;7;2;4;100;-192054463,24814212;-188096035,6787777;-156996123,54191965;-168240738,19273755;-159441515,99651003;-172965775,33161741;14515950,739504164;76;-158081740,6781659;-158981863,87647086;-151746023,8759555;-153706798,97009438;-157012686,70110372;-155905822,8203581;2740854,899669051;192054463,24814212;188096035,6787777;156996123,54191965;168240738,19273755;159441515,99651003;172965775,33161741;14515950,739504164;33;158081740,6781659;158981863,87647086;151746023,8759555;153706798,97009438;157012686,70110372;155905822,8203581;2740854,899669051;0,45561905198158337;0,4718928968158471;0,47778858938201985;0,5521958476464651;0,4635567961046233;0,48421063638610773;0,03481097000398872;63;0,6751606615074268;0,6673844297089024;0,6792162239923843;0,6626147152230809;0,6745842522438961;0,6717920565351381;0,0059651133529198385;1,8583512472646528e+17;1,4868777745980918e+17;1,9535589886664704e+17;1,5122672017522406e+17;2,0038434712782563e+17;1,7629797367119424e+17;2,2023650178792924e+16;44;1,0259082194987502e+17;1,0710912023382522e+17;9,999065615328882e+16;1,0670390331015282e+17;1,0160856478459357e+17;1,0360061328634709e+17;2827003935314743,5;0,5005124939108806;0,5583773770390074;0,4362061723004876;0,4834841745785236;0,5079091963464698;0,49729788283507376;0,039437682342787196;34;0,41370329966182373;0,41795751258264957;0,4121357014439271;0,4154233139391574;0,4120855312137754;0,41426107176826665;0,002217014524110198;modelo_rf;;;;;;;;;;;
28;28;4,378209114074707;0,04847252388379057;0,030130529403686525;0,0009488439971025753;7;2;4;120;-190387314,35056043;-189235783,02379248;-158617307,47158328;-167584360,43237713;-161725011,98421168;-173509955,452505;13623035,116689095;77;-159757605,06990764;-158135873,94947642;-151785780,1635884;-151505692,17676216;-156566343,42754006;-155550258,95745492;3345128,2450823793;190387314,35056043;189235783,02379248;158617307,47158328;167584360,43237713;161725011,98421168;173509955,452505;13623035,116689095;32;159757605,06990764;158135873,94947642;151785780,1635884;151505692,17676216;156566343,42754006;155550258,95745492;3345128,2450823793;0,45573871536958244;0,47036151697390627;0,475984132661199;0,5484348318608461;0,4593037710577511;0,48196459358465693;0,03402939741439204;75;0,6754745376286413;0,6676854568227184;0,679331880342602;0,6625544882955788;0,673498205175224;0,6717089136529528;0,005924235270782941;1,8579427527955693e+17;1,491189351999192e+17;1,9603093441258573e+17;1,5249684256867914e+17;2,0197303282865517e+17;1,7708280405787923e+17;2,2094761039215824e+16;34;1,0249169353330064e+17;1,0701218325249528e+17;9,995460522050637e+16;1,0672295111258765e+17;1,0194767463006728e+17;1,0362582154979144e+17;2779924815122304,0;0,4987258742937101;0,5612325617644762;0,4354807650148342;0,4828311880445053;0,5093880691388134;0,49753169165126787;0,0406601104652288;30;0,41449580798808644;0,4173292581367565;0,4114309481967297;0,4153814334374611;0,411886989680311;0,414104887487869;0,0022021796701353095;modelo_rf;;;;;;;;;;;
