;index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rf__max_depth;param_rf__min_samples_leaf;param_rf__min_samples_split;param_rf__n_estimators;split0_test_metrica;split1_test_metrica;split2_test_metrica;split3_test_metrica;split4_test_metrica;mean_test_metrica;std_test_metrica;rank_test_metrica;split0_train_metrica;split1_train_metrica;split2_train_metrica;split3_train_metrica;split4_train_metrica;mean_train_metrica;std_train_metrica;split0_test_meae;split1_test_meae;split2_test_meae;split3_test_meae;split4_test_meae;mean_test_meae;std_test_meae;rank_test_meae;split0_train_meae;split1_train_meae;split2_train_meae;split3_train_meae;split4_train_meae;mean_train_meae;std_train_meae;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_train_r2;split1_train_r2;split2_train_r2;split3_train_r2;split4_train_r2;mean_train_r2;std_train_r2;split0_test_rmse;split1_test_rmse;split2_test_rmse;split3_test_rmse;split4_test_rmse;mean_test_rmse;std_test_rmse;rank_test_rmse;split0_train_rmse;split1_train_rmse;split2_train_rmse;split3_train_rmse;split4_train_rmse;mean_train_rmse;std_train_rmse;split0_test_mape;split1_test_mape;split2_test_mape;split3_test_mape;split4_test_mape;mean_test_mape;std_test_mape;rank_test_mape;split0_train_mape;split1_train_mape;split2_train_mape;split3_train_mape;split4_train_mape;mean_train_mape;std_train_mape;escenario;param_gbt__max_depth;param_gbt__min_samples_leaf;param_gbt__min_samples_split;param_gbt__n_estimators;param_xgb__learning_rate;param_xgb__max_depth;param_xgb__reg_alpha
10;10;0,8321215152740479;0,00780412919975899;0,02459878921508789;0,002836353563589545;6;3;4;120;-88096321,76829106;-77396578,75568345;-93330860,47446117;-86441363,51637888;-73559663,6871477;-83764957,64039245;7240644,100404972;98;-74760257,27796632;-74603606,9323981;-73924763,95775118;-72936055,84991077;-74340156,12717536;-74112968,02904034;652972,7998976381;88096321,76829106;77396578,75568345;93330860,47446117;86441363,51637888;73559663,6871477;83764957,64039245;7240644,100404972;9;74760257,27796632;74603606,9323981;73924763,95775118;72936055,84991077;74340156,12717536;74112968,02904034;652972,7998976381;0,7374471395975717;0,6909115409494315;0,708926810218736;0,6746444511311821;0,7779057345343554;0,7179671352862554;0,03650395560056108;87;0,8331686753648978;0,8315395784711115;0,8352080026976072;0,838675269509458;0,8283422962169588;0,8333867644520068;0,003469625719361262;8,962757373816994e+16;8,702340062765762e+16;1,0888859084563086e+17;1,0987493592376638e+17;8,296165197545667e+16;9,567523062213629e+16;1,139550715934859e+16;18;5,268870082276959e+16;5,424775373079259e+16;5,136687442287003e+16;5,102172270252162e+16;5,359879795579608e+16;5,2584769926949976e+16;1243459343194266,2;0,27090252218103905;0,256612398134247;0,25667044681129175;0,26944185556734124;0,24000040870853973;0,2587255262804917;0,011157397840148386;19;0,22376363362346022;0,22383632767479533;0,21791653639373543;0,221931810505315;0,2257896555787245;0,22264759275520607;0,0026618202508911786;modelo_rf;;;;;;;
11;11;1,017096185684204;0,01271181831608784;0,026357698440551757;0,0009377589366242326;6;3;4;150;-85358308,86137262;-74352577,42203972;-93613233,2819817;-83164277,07632944;-75180257,06732747;-82333730,7418102;7098394,91003502;85;-75533316,40331998;-73422441,40747693;-73868072,61268458;-73084973,29031354;-75419726,20730956;-74265705,98422092;1019993,72438446;85358308,86137262;74352577,42203972;93613233,2819817;83164277,07632944;75180257,06732747;82333730,7418102;7098394,91003502;22;75533316,40331998;73422441,40747693;73868072,61268458;73084973,29031354;75419726,20730956;74265705,98422092;1019993,72438446;0,737027247749348;0,6907548781822404;0,7078384386505789;0,6744467471121289;0,7762452107109259;0,7172625044810444;0,03603959227990874;97;0,8333411942892195;0,8319870829398001;0,8350458513579526;0,8389505809716957;0,828723869332983;0,8336097157783302;0,0033812383241369707;8,977091206452085e+16;8,706750879913253e+16;1,0929574358430165e+17;1,0994170200936371e+17;8,358192823179085e+16;9,593155893782192e+16;1,1348337970683938e+16;10;5,263421586312707e+16;5,4103647999662856e+16;5,141741818493301e+16;5,0934650713990136e+16;5,347965468462081e+16;5,2513917489266776e+16;1197560637030543,0;0,2704588041971149;0,25713047952952117;0,25591711902864017;0,269984288912872;0,2401189312132936;0,2587219245762884;0,011145099257021883;22;0,2237436718227857;0,22352587527810355;0,21787501032955373;0,22248317518021887;0,22539190561403663;0,2226039276449397;0,002541616238494458;modelo_rf;;;;;;;
12;12;0,6807984828948974;0,007866794890782796;0,018819332122802734;0,0002492686027127271;6;3;5;100;-87610353,87653199;-74454296,06665352;-86399320,34478903;-88249014,56960392;-74953377,56371641;-82333272,48425898;6259671,813642458;82;-75608790,39736724;-75272370,89843628;-72800650,8664591;-72230790,23492771;-75055354,7715448;-74193591,43374702;1392986,8097381429;87610353,87653199;74454296,06665352;86399320,34478903;88249014,56960392;74953377,56371641;82333272,48425898;6259671,813642458;25;75608790,39736724;75272370,89843628;72800650,8664591;72230790,23492771;75055354,7715448;74193591,43374702;1392986,8097381429;0,7348304007361967;0,6908058694884986;0,7113551820820785;0,6738880943299161;0,7795461974057974;0,7180851488084975;0,036880062672782134;84;0,8329762200707482;0,8313530107676435;0,8353083895736159;0,8386073524198813;0,8292926306098125;0,8335075206883402;0,0032230700938916195;9,052084892432462e+16;8,70531522719213e+16;1,0798015269491266e+17;1,1013036311830338e+17;8,234886933771546e+16;9,560667726943549e+16;1,1303435369257476e+16;24;5,274948209054038e+16;5,4307832405296696e+16;5,133558309721068e+16;5,10432026510739e+16;5,330206334971404e+16;5,2547632718767144e+16;1219884076127692,5;0,2708511923504662;0,25689984459139026;0,2560787139438693;0,26904441312470617;0,23993500926847347;0,2585618346557811;0,01110675008594678;25;0,2232581095472204;0,22377829726281503;0,21734350270750588;0,22146494052084895;0,22555746663054368;0,2222804633337868;0,0027920138570005286;modelo_rf;;;;;;;
13;13;0,825252103805542;0,013645860324975105;0,022164583206176758;0,0009448716291472284;6;3;5;120;-88096321,76829106;-77396578,75568345;-93330860,47446117;-86441363,51637888;-73559663,6871477;-83764957,64039245;7240644,100404972;98;-74760257,27796632;-74603606,9323981;-73924763,95775118;-72936055,84991077;-74340156,12717536;-74112968,02904034;652972,7998976381;88096321,76829106;77396578,75568345;93330860,47446117;86441363,51637888;73559663,6871477;83764957,64039245;7240644,100404972;9;74760257,27796632;74603606,9323981;73924763,95775118;72936055,84991077;74340156,12717536;74112968,02904034;652972,7998976381;0,7374471395975717;0,6909115409494315;0,708926810218736;0,6746444511311821;0,7779057345343554;0,7179671352862554;0,03650395560056108;87;0,8331686753648978;0,8315395784711115;0,8352080026976072;0,838675269509458;0,8283422962169588;0,8333867644520068;0,003469625719361262;8,962757373816994e+16;8,702340062765762e+16;1,0888859084563086e+17;1,0987493592376638e+17;8,296165197545667e+16;9,567523062213629e+16;1,139550715934859e+16;18;5,268870082276959e+16;5,424775373079259e+16;5,136687442287003e+16;5,102172270252162e+16;5,359879795579608e+16;5,2584769926949976e+16;1243459343194266,2;0,27090252218103905;0,256612398134247;0,25667044681129175;0,26944185556734124;0,24000040870853973;0,2587255262804917;0,011157397840148386;19;0,22376363362346022;0,22383632767479533;0,21791653639373543;0,221931810505315;0,2257896555787245;0,22264759275520607;0,0026618202508911786;modelo_rf;;;;;;;
14;14;1,012065601348877;0,005696284642023983;0,02639904022216797;0,0009654054643603093;6;3;5;150;-85358308,86137262;-74352577,42203972;-93613233,2819817;-83164277,07632944;-75180257,06732747;-82333730,7418102;7098394,91003502;85;-75533316,40331998;-73422441,40747693;-73868072,61268458;-73084973,29031354;-75419726,20730956;-74265705,98422092;1019993,72438446;85358308,86137262;74352577,42203972;93613233,2819817;83164277,07632944;75180257,06732747;82333730,7418102;7098394,91003502;22;75533316,40331998;73422441,40747693;73868072,61268458;73084973,29031354;75419726,20730956;74265705,98422092;1019993,72438446;0,737027247749348;0,6907548781822404;0,7078384386505789;0,6744467471121289;0,7762452107109259;0,7172625044810444;0,03603959227990874;97;0,8333411942892195;0,8319870829398001;0,8350458513579526;0,8389505809716957;0,828723869332983;0,8336097157783302;0,0033812383241369707;8,977091206452085e+16;8,706750879913253e+16;1,0929574358430165e+17;1,0994170200936371e+17;8,358192823179085e+16;9,593155893782192e+16;1,1348337970683938e+16;10;5,263421586312707e+16;5,4103647999662856e+16;5,141741818493301e+16;5,0934650713990136e+16;5,347965468462081e+16;5,2513917489266776e+16;1197560637030543,0;0,2704588041971149;0,25713047952952117;0,25591711902864017;0,269984288912872;0,2401189312132936;0,2587219245762884;0,011145099257021883;22;0,2237436718227857;0,22352587527810355;0,21787501032955373;0,22248317518021887;0,22539190561403663;0,2226039276449397;0,002541616238494458;modelo_rf;;;;;;;
15;15;0,6842548370361328;0,003273131080989241;0,021785879135131837;0,0016803855765708399;6;3;6;100;-87610353,87653199;-74454296,06665352;-86399320,34478903;-88249014,56960392;-74953377,56371641;-82333272,48425898;6259671,813642458;82;-75608790,39736724;-75272370,89843628;-72800650,8664591;-72230790,23492771;-75055354,7715448;-74193591,43374702;1392986,8097381429;87610353,87653199;74454296,06665352;86399320,34478903;88249014,56960392;74953377,56371641;82333272,48425898;6259671,813642458;25;75608790,39736724;75272370,89843628;72800650,8664591;72230790,23492771;75055354,7715448;74193591,43374702;1392986,8097381429;0,7348304007361967;0,6908058694884986;0,7113551820820785;0,6738880943299161;0,7795461974057974;0,7180851488084975;0,036880062672782134;84;0,8329762200707482;0,8313530107676435;0,8353083895736159;0,8386073524198813;0,8292926306098125;0,8335075206883402;0,0032230700938916195;9,052084892432462e+16;8,70531522719213e+16;1,0798015269491266e+17;1,1013036311830338e+17;8,234886933771546e+16;9,560667726943549e+16;1,1303435369257476e+16;24;5,274948209054038e+16;5,4307832405296696e+16;5,133558309721068e+16;5,10432026510739e+16;5,330206334971404e+16;5,2547632718767144e+16;1219884076127692,5;0,2708511923504662;0,25689984459139026;0,2560787139438693;0,26904441312470617;0,23993500926847347;0,2585618346557811;0,01110675008594678;25;0,2232581095472204;0,22377829726281503;0,21734350270750588;0,22146494052084895;0,22555746663054368;0,2222804633337868;0,0027920138570005286;modelo_rf;;;;;;;
16;16;0,8175187110900879;0,0055203035682161936;0,02287607192993164;0,0011169545942240472;6;3;6;120;-88096321,76829106;-77396578,75568345;-93330860,47446117;-86441363,51637888;-73559663,6871477;-83764957,64039245;7240644,100404972;98;-74760257,27796632;-74603606,9323981;-73924763,95775118;-72936055,84991077;-74340156,12717536;-74112968,02904034;652972,7998976381;88096321,76829106;77396578,75568345;93330860,47446117;86441363,51637888;73559663,6871477;83764957,64039245;7240644,100404972;9;74760257,27796632;74603606,9323981;73924763,95775118;72936055,84991077;74340156,12717536;74112968,02904034;652972,7998976381;0,7374471395975717;0,6909115409494315;0,708926810218736;0,6746444511311821;0,7779057345343554;0,7179671352862554;0,03650395560056108;87;0,8331686753648978;0,8315395784711115;0,8352080026976072;0,838675269509458;0,8283422962169588;0,8333867644520068;0,003469625719361262;8,962757373816994e+16;8,702340062765762e+16;1,0888859084563086e+17;1,0987493592376638e+17;8,296165197545667e+16;9,567523062213629e+16;1,139550715934859e+16;18;5,268870082276959e+16;5,424775373079259e+16;5,136687442287003e+16;5,102172270252162e+16;5,359879795579608e+16;5,2584769926949976e+16;1243459343194266,2;0,27090252218103905;0,256612398134247;0,25667044681129175;0,26944185556734124;0,24000040870853973;0,2587255262804917;0,011157397840148386;19;0,22376363362346022;0,22383632767479533;0,21791653639373543;0,221931810505315;0,2257896555787245;0,22264759275520607;0,0026618202508911786;modelo_rf;;;;;;;
17;17;1,0219605445861817;0,010919170650700343;0,029684782028198242;0,006750330484394565;6;3;6;150;-85358308,86137262;-74352577,42203972;-93613233,2819817;-83164277,07632944;-75180257,06732747;-82333730,7418102;7098394,91003502;85;-75533316,40331998;-73422441,40747693;-73868072,61268458;-73084973,29031354;-75419726,20730956;-74265705,98422092;1019993,72438446;85358308,86137262;74352577,42203972;93613233,2819817;83164277,07632944;75180257,06732747;82333730,7418102;7098394,91003502;22;75533316,40331998;73422441,40747693;73868072,61268458;73084973,29031354;75419726,20730956;74265705,98422092;1019993,72438446;0,737027247749348;0,6907548781822404;0,7078384386505789;0,6744467471121289;0,7762452107109259;0,7172625044810444;0,03603959227990874;97;0,8333411942892195;0,8319870829398001;0,8350458513579526;0,8389505809716957;0,828723869332983;0,8336097157783302;0,0033812383241369707;8,977091206452085e+16;8,706750879913253e+16;1,0929574358430165e+17;1,0994170200936371e+17;8,358192823179085e+16;9,593155893782192e+16;1,1348337970683938e+16;10;5,263421586312707e+16;5,4103647999662856e+16;5,141741818493301e+16;5,0934650713990136e+16;5,347965468462081e+16;5,2513917489266776e+16;1197560637030543,0;0,2704588041971149;0,25713047952952117;0,25591711902864017;0,269984288912872;0,2401189312132936;0,2587219245762884;0,011145099257021883;22;0,2237436718227857;0,22352587527810355;0,21787501032955373;0,22248317518021887;0,22539190561403663;0,2226039276449397;0,002541616238494458;modelo_rf;;;;;;;
18;18;0,69745774269104;0,006430124975505121;0,01959519386291504;0,0007553428916104626;6;4;4;100;-90891439,9671526;-74161524,9896555;-83906914,31673783;-89854141,36201945;-76068023,8775889;-82976408,90263085;6873786,771706114;91;-74998747,99800575;-73825602,27346712;-73394090,34687242;-72882811,25174904;-75075386,36560765;-74035327,64714038;871018,3648562764;90891439,9671526;74161524,9896555;83906914,31673783;89854141,36201945;76068023,8775889;82976408,90263085;6873786,771706114;16;74998747,99800575;73825602,27346712;73394090,34687242;72882811,25174904;75075386,36560765;74035327,64714038;871018,3648562764;0,7370670173775976;0,6904998576077299;0,707768976304666;0,6701513870766889;0,7766304131685868;0,7164235303070539;0,03725338012225842;100;0,8280162448439827;0,8265748451856074;0,831667268838062;0,8345562715772432;0,8246777620254848;0,8290984784940761;0,00356283252524457;8,97573359210996e+16;8,71393094664628e+16;1,0932172899700482e+17;1,1139227634351707e+17;8,343803873439408e+16;9,620973789249566e+16;1,174271047892082e+16;7;5,4315942414361464e+16;5,584650093899017e+16;5,247054714063144e+16;5,232442669384826e+16;5,47430205767579e+16;5,394008755291785e+16;1355749929088094,2;0,26997227693643644;0,2580387786433828;0,2565436072039062;0,26948439649147454;0,24092386832512386;0,25899258552006477;0,010620899250819719;15;0,22335532602302696;0,2242151853717354;0,21751888933577057;0,22135505006761075;0,2261340752638251;0,22251570521239375;0,002932612726451424;modelo_rf;;;;;;;
19;19;0,8171841144561768;0,00696355429201831;0,02180771827697754;0,0004648769655520623;6;4;4;120;-92054419,74028352;-72757416,75815797;-90866728,43285114;-89856395,28552198;-74240712,64598936;-83955134,5725608;8578488,27636294;101;-74591871,62614769;-74303959,34098604;-73459567,32778186;-73913298,67755753;-75240970,47050121;-74301933,48859486;604396,6324039488;92054419,74028352;72757416,75815797;90866728,43285114;89856395,28552198;74240712,64598936;83955134,5725608;8578488,27636294;6;74591871,62614769;74303959,34098604;73459567,32778186;73913298,67755753;75240970,47050121;74301933,48859486;604396,6324039488;0,7387403128339844;0,6913844252859005;0,7056330712798577;0,6702985251427588;0,7754215418794699;0,7162955752843942;0,03701250917486768;103;0,8282715044261814;0,8267652107087282;0,8315318879172705;0,834483136021803;0,823807398631243;0,8289718275410453;0,003713741148068082;8,918612366436326e+16;8,689026073887144e+16;1,1012075720192547e+17;1,1134258674812645e+17;8,388960356413232e+16;9,628586638348378e+16;1,192023587090842e+16;4;5,423532628433895e+16;5,578519928769799e+16;5,2512746366755176e+16;5,23475570720489e+16;5,501478485350163e+16;5,397912277286853e+16;1357380931239759,0;0,26983390794893664;0,25774188217280763;0,2571653925872853;0,2698189885083114;0,2413593028257656;0,2591838948086213;0,010491880945805145;1;0,22347694850979433;0,22434038807481554;0,21792930856434467;0,22165102849061977;0,22607883277180432;0,22269530128227574;0,00277743624714134;modelo_rf;;;;;;;
20;20;1,0124065399169921;0,006888580102436773;0,026444101333618165;0,0008806681786582303;6;4;4;150;-87766695,77627736;-72399925,58790314;-92635498,70496994;-84476432,46680185;-74529953,03418276;-82361701,11402702;7743516,2885094145;88;-74783467,1008054;-74126757,79763967;-73763730,42235634;-73822686,198993;-75474874,78963596;-74394303,26188608;650389,4322770122;87766695,77627736;72399925,58790314;92635498,70496994;84476432,46680185;74529953,03418276;82361701,11402702;7743516,2885094145;19;74783467,1008054;74126757,79763967;73763730,42235634;73822686,198993;75474874,78963596;74394303,26188608;650389,4322770122;0,7374271053443097;0,6889224471387486;0,7055205124151651;0,6705138238432637;0,7744183638991979;0,715360450528137;0,03682875701626833;106;0,8284481303776817;0,8271548308888821;0,8310713055589145;0,8346448900280876;0,824034996945056;0,8290708307597242;0,003591391641947231;8,963441282386406e+16;8,758342706185307e+16;1,101628647425505e+17;1,1126987881059566e+17;8,426433319658939e+16;9,658298332709053e+16;1,167169108782903e+16;1;5,4179544242588136e+16;5,5659733499415464e+16;5,265631326654612e+16;5,2296399583487944e+16;5,494371903024817e+16;5,394714192445717e+16;1293934740876103,2;0,2696448370796175;0,25810056408094145;0,25610807882709935;0,2699935731463461;0,24167576087105827;0,2591045628010125;0,010425142632294325;7;0,22345059685553048;0,22399397449644218;0,2183157531492542;0,22225284759433486;0,22568118830463663;0,22273887208003967;0,0024714068816692578;modelo_rf;;;;;;;
21;21;0,682279109954834;0,005225644543244103;0,020277643203735353;0,0009113812767148065;6;4;5;100;-90891439,9671526;-74161524,9896555;-83906914,31673783;-89854141,36201945;-76068023,8775889;-82976408,90263085;6873786,771706114;91;-74998747,99800575;-73825602,27346712;-73394090,34687242;-72882811,25174904;-75075386,36560765;-74035327,64714038;871018,3648562764;90891439,9671526;74161524,9896555;83906914,31673783;89854141,36201945;76068023,8775889;82976408,90263085;6873786,771706114;16;74998747,99800575;73825602,27346712;73394090,34687242;72882811,25174904;75075386,36560765;74035327,64714038;871018,3648562764;0,7370670173775976;0,6904998576077299;0,707768976304666;0,6701513870766889;0,7766304131685868;0,7164235303070539;0,03725338012225842;100;0,8280162448439827;0,8265748451856074;0,831667268838062;0,8345562715772432;0,8246777620254848;0,8290984784940761;0,00356283252524457;8,97573359210996e+16;8,71393094664628e+16;1,0932172899700482e+17;1,1139227634351707e+17;8,343803873439408e+16;9,620973789249566e+16;1,174271047892082e+16;7;5,4315942414361464e+16;5,584650093899017e+16;5,247054714063144e+16;5,232442669384826e+16;5,47430205767579e+16;5,394008755291785e+16;1355749929088094,2;0,26997227693643644;0,2580387786433828;0,2565436072039062;0,26948439649147454;0,24092386832512386;0,25899258552006477;0,010620899250819719;15;0,22335532602302696;0,2242151853717354;0,21751888933577057;0,22135505006761075;0,2261340752638251;0,22251570521239375;0,002932612726451424;modelo_rf;;;;;;;
22;22;0,8310225963592529;0,010939096387631467;0,023002767562866212;0,0010168085624204688;6;4;5;120;-92054419,74028352;-72757416,75815797;-90866728,43285114;-89856395,28552198;-74240712,64598936;-83955134,5725608;8578488,27636294;101;-74591871,62614769;-74303959,34098604;-73459567,32778186;-73913298,67755753;-75240970,47050121;-74301933,48859486;604396,6324039488;92054419,74028352;72757416,75815797;90866728,43285114;89856395,28552198;74240712,64598936;83955134,5725608;8578488,27636294;6;74591871,62614769;74303959,34098604;73459567,32778186;73913298,67755753;75240970,47050121;74301933,48859486;604396,6324039488;0,7387403128339844;0,6913844252859005;0,7056330712798577;0,6702985251427588;0,7754215418794699;0,7162955752843942;0,03701250917486768;103;0,8282715044261814;0,8267652107087282;0,8315318879172705;0,834483136021803;0,823807398631243;0,8289718275410453;0,003713741148068082;8,918612366436326e+16;8,689026073887144e+16;1,1012075720192547e+17;1,1134258674812645e+17;8,388960356413232e+16;9,628586638348378e+16;1,192023587090842e+16;4;5,423532628433895e+16;5,578519928769799e+16;5,2512746366755176e+16;5,23475570720489e+16;5,501478485350163e+16;5,397912277286853e+16;1357380931239759,0;0,26983390794893664;0,25774188217280763;0,2571653925872853;0,2698189885083114;0,2413593028257656;0,2591838948086213;0,010491880945805145;1;0,22347694850979433;0,22434038807481554;0,21792930856434467;0,22165102849061977;0,22607883277180432;0,22269530128227574;0,00277743624714134;modelo_rf;;;;;;;
23;23;1,0054677963256835;0,009367683523656368;0,026622676849365236;0,001828322828880966;6;4;5;150;-87766695,77627736;-72399925,58790314;-92635498,70496994;-84476432,46680185;-74529953,03418276;-82361701,11402702;7743516,2885094145;88;-74783467,1008054;-74126757,79763967;-73763730,42235634;-73822686,198993;-75474874,78963596;-74394303,26188608;650389,4322770122;87766695,77627736;72399925,58790314;92635498,70496994;84476432,46680185;74529953,03418276;82361701,11402702;7743516,2885094145;19;74783467,1008054;74126757,79763967;73763730,42235634;73822686,198993;75474874,78963596;74394303,26188608;650389,4322770122;0,7374271053443097;0,6889224471387486;0,7055205124151651;0,6705138238432637;0,7744183638991979;0,715360450528137;0,03682875701626833;106;0,8284481303776817;0,8271548308888821;0,8310713055589145;0,8346448900280876;0,824034996945056;0,8290708307597242;0,003591391641947231;8,963441282386406e+16;8,758342706185307e+16;1,101628647425505e+17;1,1126987881059566e+17;8,426433319658939e+16;9,658298332709053e+16;1,167169108782903e+16;1;5,4179544242588136e+16;5,5659733499415464e+16;5,265631326654612e+16;5,2296399583487944e+16;5,494371903024817e+16;5,394714192445717e+16;1293934740876103,2;0,2696448370796175;0,25810056408094145;0,25610807882709935;0,2699935731463461;0,24167576087105827;0,2591045628010125;0,010425142632294325;7;0,22345059685553048;0,22399397449644218;0,2183157531492542;0,22225284759433486;0,22568118830463663;0,22273887208003967;0,0024714068816692578;modelo_rf;;;;;;;
24;24;0,6850227355957031;0,007083715252443049;0,019971847534179688;0,000880647141644742;6;4;6;100;-90891439,9671526;-74161524,9896555;-83906914,31673783;-89854141,36201945;-76068023,8775889;-82976408,90263085;6873786,771706114;91;-74998747,99800575;-73825602,27346712;-73394090,34687242;-72882811,25174904;-75075386,36560765;-74035327,64714038;871018,3648562764;90891439,9671526;74161524,9896555;83906914,31673783;89854141,36201945;76068023,8775889;82976408,90263085;6873786,771706114;16;74998747,99800575;73825602,27346712;73394090,34687242;72882811,25174904;75075386,36560765;74035327,64714038;871018,3648562764;0,7370670173775976;0,6904998576077299;0,707768976304666;0,6701513870766889;0,7766304131685868;0,7164235303070539;0,03725338012225842;100;0,8280162448439827;0,8265748451856074;0,831667268838062;0,8345562715772432;0,8246777620254848;0,8290984784940761;0,00356283252524457;8,97573359210996e+16;8,71393094664628e+16;1,0932172899700482e+17;1,1139227634351707e+17;8,343803873439408e+16;9,620973789249566e+16;1,174271047892082e+16;7;5,4315942414361464e+16;5,584650093899017e+16;5,247054714063144e+16;5,232442669384826e+16;5,47430205767579e+16;5,394008755291785e+16;1355749929088094,2;0,26997227693643644;0,2580387786433828;0,2565436072039062;0,26948439649147454;0,24092386832512386;0,25899258552006477;0,010620899250819719;15;0,22335532602302696;0,2242151853717354;0,21751888933577057;0,22135505006761075;0,2261340752638251;0,22251570521239375;0,002932612726451424;modelo_rf;;;;;;;
25;25;0,8191732406616211;0,006320268485819308;0,021854448318481445;0,0008679846554704127;6;4;6;120;-92054419,74028352;-72757416,75815797;-90866728,43285114;-89856395,28552198;-74240712,64598936;-83955134,5725608;8578488,27636294;101;-74591871,62614769;-74303959,34098604;-73459567,32778186;-73913298,67755753;-75240970,47050121;-74301933,48859486;604396,6324039488;92054419,74028352;72757416,75815797;90866728,43285114;89856395,28552198;74240712,64598936;83955134,5725608;8578488,27636294;6;74591871,62614769;74303959,34098604;73459567,32778186;73913298,67755753;75240970,47050121;74301933,48859486;604396,6324039488;0,7387403128339844;0,6913844252859005;0,7056330712798577;0,6702985251427588;0,7754215418794699;0,7162955752843942;0,03701250917486768;103;0,8282715044261814;0,8267652107087282;0,8315318879172705;0,834483136021803;0,823807398631243;0,8289718275410453;0,003713741148068082;8,918612366436326e+16;8,689026073887144e+16;1,1012075720192547e+17;1,1134258674812645e+17;8,388960356413232e+16;9,628586638348378e+16;1,192023587090842e+16;4;5,423532628433895e+16;5,578519928769799e+16;5,2512746366755176e+16;5,23475570720489e+16;5,501478485350163e+16;5,397912277286853e+16;1357380931239759,0;0,26983390794893664;0,25774188217280763;0,2571653925872853;0,2698189885083114;0,2413593028257656;0,2591838948086213;0,010491880945805145;1;0,22347694850979433;0,22434038807481554;0,21792930856434467;0,22165102849061977;0,22607883277180432;0,22269530128227574;0,00277743624714134;modelo_rf;;;;;;;
26;26;1,0184443473815918;0,010235545412470985;0,026332902908325195;0,0008998529866175315;6;4;6;150;-87766695,77627736;-72399925,58790314;-92635498,70496994;-84476432,46680185;-74529953,03418276;-82361701,11402702;7743516,2885094145;88;-74783467,1008054;-74126757,79763967;-73763730,42235634;-73822686,198993;-75474874,78963596;-74394303,26188608;650389,4322770122;87766695,77627736;72399925,58790314;92635498,70496994;84476432,46680185;74529953,03418276;82361701,11402702;7743516,2885094145;19;74783467,1008054;74126757,79763967;73763730,42235634;73822686,198993;75474874,78963596;74394303,26188608;650389,4322770122;0,7374271053443097;0,6889224471387486;0,7055205124151651;0,6705138238432637;0,7744183638991979;0,715360450528137;0,03682875701626833;106;0,8284481303776817;0,8271548308888821;0,8310713055589145;0,8346448900280876;0,824034996945056;0,8290708307597242;0,003591391641947231;8,963441282386406e+16;8,758342706185307e+16;1,101628647425505e+17;1,1126987881059566e+17;8,426433319658939e+16;9,658298332709053e+16;1,167169108782903e+16;1;5,4179544242588136e+16;5,5659733499415464e+16;5,265631326654612e+16;5,2296399583487944e+16;5,494371903024817e+16;5,394714192445717e+16;1293934740876103,2;0,2696448370796175;0,25810056408094145;0,25610807882709935;0,2699935731463461;0,24167576087105827;0,2591045628010125;0,010425142632294325;7;0,22345059685553048;0,22399397449644218;0,2183157531492542;0,22225284759433486;0,22568118830463663;0,22273887208003967;0,0024714068816692578;modelo_rf;;;;;;;
27;27;0,7696168422698975;0,011950066435721147;0,02044568061828613;0,0009729041249759649;7;2;4;100;-80600664,57076049;-67585099,97267392;-79982543,0057466;-84756202,37374687;-70988750,2857719;-76782652,04173996;6427414,540409343;60;-67615534,01420549;-66165479,26499617;-64442062,8251273;-66290026,62608078;-67853260,31821561;-66473272,60972507;1221741,0703072406;80600664,57076049;67585099,97267392;79982543,0057466;84756202,37374687;70988750,2857719;76782652,04173996;6427414,540409343;49;67615534,01420549;66165479,26499617;64442062,8251273;66290026,62608078;67853260,31821561;66473272,60972507;1221741,0703072406;0,7408998713257231;0,6922509572070783;0,7181428994588676;0,6792911646973789;0,7806436515454471;0,7222457088468991;0,036110686847833265;68;0,8701355110415245;0,8688559789062783;0,872599990186077;0,8756403056937592;0,8679183958019097;0,8710300363259098;0,0027902812283367925;8,8448915973449e+16;8,664628995211045e+16;1,0544091168555557e+17;1,0830570694606165e+17;8,193892355094898e+16;9,415614962162512e+16;1,0637546224103798e+16;43;4,101382771611287e+16;4,223109793381403e+16;3,971151762652473e+16;3,9330893775367976e+16;4,1241465201227256e+16;4,070576045060938e+16;1057101378819613,4;0,2600178368064794;0,24177371123478072;0,24454217226876035;0,2570305854351324;0,23128820457769375;0,24693050206456935;0,010490644368033698;54;0,1978132332118879;0,19884647044407697;0,19260545480838218;0,1964357294468592;0,20058535892679094;0,19725724936759942;0,002691659061038319;modelo_rf;;;;;;;
